model_id,term,coefficient,clustered_se,ci_lower,ci_upper,p_value,observations,clusters,r_squared,weight_status,fixed_effects
UZ_M2,round[57],-0.8813877123423978,0.0571096721233179,-0.993320612872992,-0.7694548118118035,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[58],-1.0492171294754156,0.059170879479981044,-1.1651899221897386,-0.9332443367610926,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[59],-1.1526444091036088,0.05681138766775789,-1.2639926828441572,-1.0412961353630603,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[60],-1.0884830610601124,0.05790002772482803,-1.2019650301046458,-0.9750010920155788,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[61],-1.1552518151478062,0.05556935514978429,-1.2641657498854988,-1.0463378804101136,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[62],-1.0724996868511179,0.05811428273314003,-1.1864015879954501,-0.9585977857067854,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[63],-1.0399533249189907,0.06010693526932929,-1.1577607532679566,-0.922145896570025,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[64],-0.9688830420108691,0.062058832964577204,-1.0905161195440274,-0.8472499644777106,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[65],-1.0689228715599741,0.06002722375565997,-1.1865740682129948,-0.9512716749069534,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[66],-0.9830483031707029,0.06047158590600088,-1.1015704336344845,-0.8645261727069212,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[67],-1.0478568922217082,0.05996480122323917,-1.1653857429593604,-0.930328041484056,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[68],-1.2076059941749797,0.05836658967948852,-1.3220024078472044,-1.093209580502755,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[69],-1.1818173735856112,0.05820553819130645,-1.2958981321413425,-1.06773661502988,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[70],-1.1805885383242556,0.05947778178506592,-1.2971628485033173,-1.0640142281451939,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[71],-1.1876244343421813,0.05975551826406942,-1.3047430980172827,-1.07050577066708,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[72],-1.2709451092625332,0.05948025257122503,-1.3875242620934802,-1.1543659564315862,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[73],-1.217303176532127,0.06070187623015112,-1.336276667737231,-1.0983296853270228,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[74],-1.2244832584962448,0.059259871235628384,-1.3406304718465576,-1.108336045145932,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[75],-1.1411537003627978,0.06177233792844934,-1.2622252579433961,-1.0200821427821996,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
UZ_M2,round[76],-1.1879218731140935,0.06129767445853891,-1.3080631073888904,-1.0677806388392965,0.0,47135,2000,0.028275266856348846,unweighted; popw not used,round fixed effects
