model_id,term,coefficient,clustered_se,ci_lower,ci_upper,p_value,observations,clusters,r_squared,weight_status,fixed_effects
UZBROAD_M2,hhsize,-0.04679054688993928,0.032118527995620205,-0.10974170499779633,0.016160611217917772,0.1451692291589859,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,l2cu_roster_member_count,0.0042308117390980424,0.03193670316830427,-0.05836397625572457,0.06682559973392066,0.8946086704597731,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,uz_child_present,0.9806060699819613,0.04788561330870361,0.8867519925192904,1.0744601474446323,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[50],-0.6548833071135115,0.051644375725786,-0.7561044235401067,-0.5536621906869164,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[51],-0.7578021342909733,0.054996435109197876,-0.8655931663830954,-0.6500111021988513,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[52],-0.7982084494006148,0.05642031296682474,-0.9087902308120694,-0.6876266679891601,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[53],-0.7815890306019002,0.05546254538187308,-0.8902936220412897,-0.6728844391625107,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[54],-0.7180344572663276,0.058647870789739154,-0.832982171784175,-0.6030867427484803,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[55],-0.851129899686728,0.05766585286534737,-0.9641528944405947,-0.7381069049328614,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[56],-0.7948493216585494,0.06074777501687524,-0.9139127728325669,-0.6757858704845319,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[57],-0.8852191345227831,0.05707158995200064,-0.9970773953691424,-0.7733608736764238,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[58],-1.0503138229379123,0.05908396189528852,-1.1661162603166146,-0.9345113855592099,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[59],-1.1535390222073871,0.05683725381441645,-1.2649379926638051,-1.0421400517509691,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[60],-1.0905312065700794,0.057899481363791847,-1.2040121047666594,-0.9770503083734994,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[61],-1.1549049572677583,0.055560282733754025,-1.2638011103967788,-1.0460088041387379,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[62],-1.0739762351031943,0.058130485206843184,-1.1879098925124454,-0.9600425776939433,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[63],-1.0398293182528489,0.060128519938482415,-1.157679051775973,-0.9219795847297247,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[64],-0.9673151741123156,0.06207081793735224,-1.0889717417604687,-0.8456586064641625,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[65],-1.0694829898397187,0.060033900333890784,-1.1871472723456118,-0.9518187073338256,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[66],-0.9810867052404003,0.06047248029795059,-1.0996105886801915,-0.8625628218006092,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
UZBROAD_M2,round[67],-1.0514197662494602,0.05987913586888102,-1.1687807159778476,-0.9340588165210729,0.0,47135,2000,0.028603182790959192,unweighted; popw not used,round fixed effects
